filename,label,threshold(report >= 5),CPU Architecture
2881cca66ea45a89d844ac3a7f73af09d19254db5e4b8b75b902ba01b30327be,Mirai,True,mipseb
28f2e7dafe01805a09a7c8e767a007e4ec09d4fb1d683376044115e8ce4b1f4a,Bashlite,True,ppceb
2807b0eadbfd568be0882d56f85ffdb5334dd0725939dc7843eab20a0078ea2c,Bashlite,True,armel
28f372dff1bbfcc5359b05432dba65f963e30f0e4335e29280961c4d3c41fbb4,Bashlite,True,mipseb
28a7ef6f631c63473ea4564748669bd82a06ee137ffc1cf937ea4bce3114bd45,Bashlite,True,x86el
2830e33cdba45b4601cf62ff71eb1cef15fe50bb8a4ffe348dfe79f4e907dc31,Bashlite,True,mipseb
285320fcc33ff44c2b5f957c74b95fbec8c84fdd820a6f5e169510524762976e,Mirai,True,mipsel
2809b14415c57e1ded91e2dafbbbab9e69835ff4f8abb8a0bd72718424e08035,Mirai,True,x86el
28c2502fbafc2c6fd94b8cbd4179fb4c92f7449284ae1e2c6859c51a72bcc35a,Bashlite,True,x86_64el
28ebe2ae6b491d21c8c07a7a32c42601861e50e17298f05575cb5104d252a85f,Bashlite,True,x86_64el
2802e128762c74efec7593a8fd84e7366aa4d40c450062bf170477d480bfaf31,Bashlite,True,x86_64el
28c5daec9016c6eeefc9c5bf7170be3269c63e4999db02a2f043475a42099fea,Mirai,True,armel
28c1be9e6703ab62817cfdefb24f2507c90588132ad33de9f48dfb62aee500e9,Mirai,True,armel
28f1d7bd39a6a21c3e94435aae0b0cbbec7a0e81c48ced7e3b49863b4f9b648e,Bashlite,True,mipseb
28c05e8acbcfd11874ee82a76beb7761288798907850918e0b8360720ba0fb5c,Mirai,True,armel
289e5005a4c08766241667af89f8de3aa52992e583f704b8c2b927e9c0f3d02f,Bashlite,True,mipsel
2866aa04a8b878a18501d4a1fc374524cefb7f8b86e8efc2433c0a6724cd0447,Mirai,True,mipsel
28001ff5b57ac86d6a2a3a772546daa5646e7583181ed861575f7ea840c36da9,Bashlite,True,mipsel
2890cccdde8eaa9e4dcdd7eda93621d14e4978490e2aae73b977c6ec9b518665,Mirai,True,x86el
288251cb2eee01833b1787e4d9e12897ecdbdc583c8bbe00e320ea561277a49f,Bashlite,True,x86el
281df76d1185348ac03c05e7a9e263e99fa23adfddd3163108853f5fe79e062e,Bashlite,True,x86_64el
2825b9af47b751185ff677918e31cc6f0f3090542293668c5fd25efa66fb5d79,Mirai,True,armel
2822be220bf7ac84bf66cc5dbc93006abf230d0a1e7312339bab6bef2689684b,Bashlite,True,mipseb
289e1fb9a80d029f939b2773b36ff046072dfbf2b1d1ad1a8ee3c2579bd82137,Mirai,True,armel
284311f3e195b7896e41a3ee389419cd1885a2d3cd5daecfde3229f6cb144c38,Bashlite,False,x86el
28a840948ce7f334f46885c3d21122ba4a559288ef5707977f383eb300ca5c7e,Mirai,True,ppceb
281a108a5791eb85d00a5336ea15f3575e7f1b871f88a968fd8b1dab82e8399a,Mirai,True,armel
2852f297f1ee80c76b7417dcbd369c9a6b67974392a9c7f983e6a14ba7fa2a99,Mirai,True,armel
28902d85402f8116d95cfc2a4dec1c8a4371595f3654746e13f898d3379f9b9b,Mirai,True,ppceb
2807f9ff7955ac18cdd1d6ee3ef794739f91152c6db477d48bcad697b777a0a2,Mirai,True,mipseb
28b4ca7f76c58ba476bb6bb92a404461073a2c7998c65098008132ef3fe6ddf8,Mirai,True,x86_64el
2823b6f59c0d13d75705a173e18ed26baefb5c468681f17e2fb569da7c7b0eeb,Mirai,True,ppceb
28d9c04228ef26380147587fb8b05b4a7bf9551077a19bbcd9c80bce1aad1968,Mirai,True,mipsel
280acebc34f4e1d59984a758c27dc18094d444d806560d10d3df01d7eec56e32,Bashlite,True,x86el
284aa2eb8a845761d4a6b7da36983a1cce8b9728bac423bd9d8ff5185e42173a,Bashlite,True,x86el
28b0db48a2c0b7bed443a12b0c08ee9b7418b8776057a32fa08448eedb9d3bbc,Mirai,True,mipseb
285312ff2172188ac5b4cb8e839ebd5cae9eda30d2ef202b6d082a7780bd90e6,Bashlite,False,mipseb
28d954aa4ed395c4dcb49e337b6101ab9ac86d72c31b7274b766c39ef46de62e,Mirai,True,mipsel
287536e292b66e2a9d1ac91074b2e07c3af7cd2566797811044327b89ca6d262,Mirai,True,armel
28bf12a4b8e179660f6979a8799e79ee0b96112e3fc76ec7481b240f76e4163a,Mirai,True,armel
28d453675e7eddfb2a94616e42e299fd54e668976affb45cb9a19e7ac4c5b709,Mirai,True,ppceb
282e151f1b57126dfaa8529e2c0c7f8aaaee414393de746f727a61b64757cebe,Mirai,True,armel
282c3c6a21785ea0dac62be584abbdbc74c19df3f143ca8bc3e49c28d4d132b3,Mirai,True,armel
281ba91a8f286d2320e02dbb911c8abfb7708001a2199a270dce4813691f3c98,Mirai,True,mipseb
281e7c803cd2dbec88dc4280d0b70a35b899901b6256b21e567d3cff927ee0d0,Bashlite,True,x86el
28699eeba03fcd42b032ddb0e208714f1c19125e68bb6d7028c4691d8651066c,Bashlite,True,x86_64el
28f9392d9705cdff7a8fc8dbb76d37aea7bc1bb23acdd79590d094c51fc620d2,Bashlite,True,mipsel
28d61021cdbd691b6eeda6d280d813e0e02829801556489d78e7898e4bbe6ec3,Bashlite,True,mipseb
2811abd40f4ade44c377b33f8d67f6e4ebd68220f9157199bff1e77617868b21,Bashlite,True,x86el
28fdeb9661a092b8847d3eea669808caf0ee75309c16cfc7ac335e8935629064,Bashlite,True,ppceb
286f5a9917c208e81ca216d454c39c53feb44b9b00592bc287e111df01d027c8,Mirai,True,x86el
28e48a4c06fa18081f1b2171b712d2c05d59514f2225483b6a1b465cdb8d1e7f,Bashlite,True,x86el
286c0376f1cdec4634a8a062cc2c275663d7b4a57a936c45927553240576c999,Bashlite,True,x86el
2899206cb9cf2b87774030624822bc792bc9014b1b7593d94ff058f045d16a20,Mirai,True,armel
282de0a83bf9d5dbcfec974db632b528935b523316f839d36061bc80084b98ee,Bashlite,True,ppceb
28808e6f986c73babebc05fdfc58f7102c9ba164d7f87e6a85faee4369f83534,Bashlite,True,mipsel
28ab4e9216bc52e77280bd9fb35e681db79e8ad72e08e4b46da18ae461d99e42,Mirai,True,mipsel
285d4dd5c492f5097ea10a659f060416e0670ad95abff43169a5e1562d0840c3,Mirai,False,armel
28ee03441b6e0bd07c6e16d65db7874000ab7841f5bab16786f61eecab459846,Mirai,True,mipseb
28de1263449d88e986e37e7ce74ebc0b6cfceaeb3d5beb5dff296354f33dbf8c,Mirai,True,x86el
2853273854311cac6f4e72e63866a5366132d1e9bcbf3f975e3240461b359c95,Mirai,True,armel
282836e3d6649d9f97cdbf6b373329386a4fd290b87599f84f1d84ecfe5586eb,Mirai,True,x86el
2840ae2260f862e9f707a81eb4482a0029106ac30b0cdad51f383c2a0fbffb8a,Mirai,True,mipsel
2810262e8dee96cafdf40815dc02f4403411a67f9bf321b81daaad040ddd8153,Mirai,True,armel
28c79b81e7ef6c45c3c044d59a30c42252322287828473d29a2ea59c04ca99b3,Mirai,True,x86el
28f71362e5638f140fea9c4a798a8f2d4165208221fa3cd340569f9966536f76,Mirai,True,mipsel
28725983050a644a427a95e31b7bfc83c0e1af905b53da6a316deb35dbb34e2a,Mirai,False,armel
28a93d8fa4a62ee5b3fecb2e4be365a1b31d08163de65f04502a98f86c35b91c,Bashlite,True,mipsel
28e0c30634ae88cc0116f82cd9ec5353d6b25c2c7f61a7df4104fcf0365b7309,Bashlite,True,mipseb
2843ab556314f593ccae5d843ee929c6c4a928baa457d0641b4a623ccd4aeab5,Mirai,True,mipsel
28368afa5dc33ada65272e666b91e19b50dcf31fc1be2669fb26717b7617702b,Mirai,True,mipsel
28db3e5cb2400c798ef9d803fdbf6140110ad651374673580f32c4bc57a6dfa6,Bashlite,True,mipsel
28eead1d3d93cf6634bab3270e77119c97b969ad5872bf9dbb5fab6506feaefb,Mirai,True,mipsel
28d8a2b6239cfcb68c608b3467e72edd2bf9cd5a9cab6b4cff36250af9470080,Bashlite,True,ppceb
285e4c56d45ba20ff10236ad7af556c977c949efd16a96f04f093032f90a259c,Mirai,True,ppceb
283bbfca166becfbaa701a28b973dbe4903732a69bc50a22d0879ddddfe7bf25,Mirai,True,armel
284ba59474bda8b4d17bc411c11d782df19ad762df15a0cebb5183625f2bded7,Mirai,True,armel
28ffc049bccdea9365b8c111b90de4fbaeb0bfd4815247b1628c5b4279eaffec,Mirai,True,x86_64el
284f239d39ae24c7210179e4e7dc7c81e2374d12fe675cfd41d35681f3694e5a,Mirai,True,mipsel
2800cbc7bb1730e408244266cf25256402ba18e07f9f50be3a044c6fddade2c6,Mirai,True,armel
28ca7dcb635d2ff32c946fb32e7fd829881e464812b34e9e1dbe49648aa7d2bb,Mirai,True,mipseb
28bc7f5599a12ff20f243c13357f9946dd77df66c354d646082c64b2369688ec,Mirai,True,armel
2899f5742871e539a84e9a833f64418c6b7ba23db846b3a675c2cb4bcb2f75b8,Mirai,True,mipsel
28f037bf5bbe6ef2780e08fac1b713596ad17e3cf4498a8d19f59d14ce4475da,Bashlite,True,ppceb
283b287148225671fa1c1834735c604ea0a6b076313fd05b7b63bb1807a68c20,Mirai,True,mipseb
28dbca874492601707e42cc0e8350635a0427e0ccff8f928d6f1fde3a8823083,Mirai,True,x86el
2860e87f13fa50f263bd9ec705dd211a221606bba7cabc69fefb6da8a5d93394,Mirai,True,armel
28c20f5963809804559dbed796c2a22b8a2737fe04c1aedf8c5ce7495fecc33a,Mirai,True,ppceb
2888038afec2af93f27d026fc6dbceb4a0a1245c59e340024791be0b82c8b4af,Mirai,True,mipseb
2807df37688321e79946a3a4b083da3f2bbb92b6ab5f767ce1c149479164a7cc,Mirai,True,x86el
2885b554667efaf3e72993470b865860b3fdfa712da866e64e091d438c974f09,Mirai,True,mipseb
28660281f5478bb9469e2b7957094231fee927bc501f87ed16d33f4906a57ea0,Mirai,True,mipseb
284174e933c8d915ebc7032b3b928d180959a04d65376701a9ad32f452de1d45,Mirai,True,armel
28432149568786b401648b2c7956c5c0b676114dfd6840ef692015e6ecc3174c,Mirai,True,x86el
28b86e3fd995fc74e2a60c79d1b4776ae6931ad1e1c1c5920a1d519289afbcc0,Mirai,True,mipsel
289cee70c6ebda9531b1a126f6f9c43cd03bb957a2f821dd077c6f60e4004c76,Mirai,True,armel
2817c4a07c957c579b4749b35bba906fe68813f5bd9d11fd7fd9da903ad3ce50,Mirai,True,armel
287922f8a55ed209ffd27f384dd8255672c7a1b0da95ce1f1565369b7882dbbf,Mirai,True,armel
28550fe7dcd26ddfccb04b8b9b4c4bae88d89492bf2580e0660f95ccddff9658,Bashlite,True,ppceb
2874533a85a7e944e48daedf1f78800c99791f2db81e1a96f37593c3c536470c,Mirai,True,ppceb
2829555b67e2b460bd236470f8f0c8a55cb8368d42d8998bd81c84a8b8f69882,Mirai,True,ppceb
2834b7086e65f12e5990e16df431dad31cf31a2b2c62e509475eec397ae6eb32,Bashlite,False,x86_64el
282a4cdf3926f7b3f9dc1e9aad2990ad4eeb554c2cc6e07700e5c293527a096b,Mirai,True,x86el
2839ce79b8a05ad1680a02e6aadef48fc5c6be9900b92e6364018bd7fe6a2fef,Mirai,True,mipseb
2873e74f40e9300bc42b25a2daded8c7b476ed7fb364fa3581b53884d14455b5,Mirai,False,armel
28f6c9f125c7b0f8cdc3657d4a5d9d09daaf80887a11830a5c7973e4d94e90f6,Mirai,True,x86el
284435e06f46c679a26b5f89e6f00eb383cc4be973038ff0ab41c72c1ab0cc97,Mirai,True,ppceb
28b55cc4c64e3901eefd7fe9e1338b7747b3bd6653709076cfc5867108cd9ad6,Bashlite,True,x86el
28f524b687aad2b2be48417ee46d71d64ad671f89169cb148d9af74744d55bdc,Mirai,False,x86el
28be4ac9ab140268696b77770b2f5c609745318fc646438dec97dddb43f332d0,Mirai,True,mipsel
28d1780cf44509a61c64de3bd27644f6685a67035399bb54903c6e738872222b,Mirai,True,mipsel
28ddc35f2c5f01ec1ca245950fd952dfe0ec9148c66f267c4c03e9f4665ea0d5,Mirai,True,x86el
282b26a661e6936e5f4b2ef6fc3d26479b2b66de27efdb224a62c3871f29decd,Mirai,True,armel
284c0ac5bdf70e726403a67f535b425cf90e64a9d0a4cdb2144033b0f06ed739,Bashlite,True,mipsel
28d85267349c48e2f3736aff642eab2ce6bc3a1b93bdf143eda1bbeb36815faf,Mirai,True,armel
283572796750934457f270e3c64470d8fcde369ad6f5a8f4c650488d227a5e57,Bashlite,True,x86el
288fb827851e4607976e84e0157ac997cb58997d0fac0ad5b4ebf95c7d3eb4c2,Mirai,True,armel
289045294c3bb9689a666781b3ae70667939762e9b54ffc0ea8ce8f90d5348b3,Bashlite,True,x86el
280b3cad976f18cf8815dfa729e310571c0be1caf95ff15c2f8061f7ad7b46c9,Bashlite,True,mipsel
28d76e1ce514425070ca961a11953de839e873d9e9b69d8ce2c33d978021e855,Mirai,True,armel
281dffe41f02cdcd7308a01312b26f3ba4495dfc4a584a4e402049f826b06c48,Mirai,True,armel
28ae652c6112a58e002d0422843e656645104a3d8f330b2b1a1a6e81cc2b29cf,Mirai,True,armel
281972042ba58a722fedbabdc99ae935c6c77341ea882b3016c96e412022adba,Mirai,True,ppceb
28e3a8bc7d08c46fe73de29bc3bc07d1cf5b7252e54b48bce1c6d32608d9347b,Mirai,True,mipsel
2849d7c50b3313fb6854b845fe1a0e0ce4d8853ccd3e8557265b8c58ad4177f5,Bashlite,True,x86_64el
286ab6505ce499692032236a8b1372d6cf08f7c5480157a3f7606e9169d4c59a,Mirai,True,mipsel
286e03b2de9839a483b45890a2a3c08f400862a449d692d3576544407d795b12,Bashlite,True,x86el
28c91a81ee2ec86521875d1c50bced589e25410b998fb3227869c7c054636295,Bashlite,True,ppceb
28005957edba50f6573ca02f5c2db8672646df58f95406a7f4ace076a21c3b1f,Bashlite,True,mipsel
28d0cb7c5dd378139f879918e27c68eb89d6278bd301bb54e14a7c242cb32f4c,Mirai,True,mipseb
28b328b20b97158059f8683f43b1868563a6f426abd114bb6fe479ad525bd269,Bashlite,True,x86el
284269344b15afe2fe74cf79129c4b69493a9bdbff8ea9dff9e97f23b4923054,Mirai,True,x86el
289e07bbe62fce935cbff14bbef01bbc3f7c4269ff7b88d796c8d00b8b5a0d65,Mirai,True,x86el
28a3519fcb67e436954102b8c7dfb88aba0c7921ea245d18acccf2ca641db8c9,Mirai,True,x86el
282ad29f4af7045bffc865fc69dc69fa007192273238ed0ae29a13cd4fd471e8,Mirai,True,x86el
28a06e970093617feb8d012e74271c5b0f3ddf944ccee5d7617b25ebb32cee4e,Mirai,True,mipseb
28d0fc2b4859195b2c4060e5f334b11fa2790e856fcf87ef029695c42603d24b,Mirai,True,mipsel
28864c1f6cc3612773283177ffe2bdcaa58d55843ad4080eab39878d899b2b4a,Bashlite,True,mipseb
28a829c3deffe01dec5975839e005be438686174635aa039291abcd896723c4a,Mirai,True,armel
2872e2b070f7d628a9398187d2835e5ed19a6161af1476bf45c7a310d83b7614,Mirai,True,armel
285f661c47d0c8889f45556e1a01689a8086f6446e71ee9cfae8e04316c71030,Bashlite,True,x86el
2885d8e688b161fdd5acbf7488a6391ae4af652b65ad70a5b6d5acb7f8d98b6c,Mirai,True,ppceb
28412968d1444d65e74cb096d086adc5580d87be25dc8eef4f4b2b4bb59e73f2,Mirai,True,armel
283b51390eb4cdcb2601c1448f62ea65e801dac320d17397701638dbc3b5f45e,Bashlite,True,mipseb
283259caf27cd372e22265f4cad93d91610c545eafa77c960da95bb3a2ebb163,Mirai,True,armel
286b493122c78a78f54a2cb09da4f85ddd3b106cdf5944a2b16c489d9d0289ac,Mirai,True,mipseb
280425660d4b851ed5df9dd7cc5f9615e444eabc4d7f97440c67cd4601ef7763,Bashlite,True,mipseb
282db773e96ac2f3f41b83be3b51e22b834974ac038efddaf7f1244be166cecf,Mirai,True,armel
28b1428a030e53e57c416da7de9d9f7f6781ac98536e13cafaaf3ec8115fba89,Bashlite,False,ppceb
284af484bbdee7c44e4e4a5d2e510d1a05c1529b42d2dd0be76e15a60f35c56b,Mirai,True,x86el
2880b62b57282d94b78766f437ab596be136132384538f82f61626bbfd5c5e5b,Mirai,True,ppceb
28592ba97c6509867e56514963672bc330fe85de7b7c86e1c1cb88610ff48de6,Mirai,True,mipseb
281d8d801396ce469b485cd7e14acc41c41bcaa6970d86c2c0504952f18a49a8,Mirai,False,x86el
28aa8470aad92497b7d970ff100425bdcf1d28039d34961dbb0b721d74874f20,Mirai,False,x86el
28144e1751a11d132e0cc9047bd825b91d21f904c22d1a19c46bcfa5f2dd6763,Mirai,True,x86el
28e51636759df9ab718839c6fa958ab3b11788d600a64d3b8e28ebd41cbe9645,Bashlite,True,mipseb
28e4733be07bd29816c748c407587274238815c45a8dfca9a60e11cc92d1a69d,Mirai,True,armel
2891a2bf81e9b6e10c5eef93d60039187bec7ac393d5bef3e32d84feb5176ae1,Mirai,False,x86el
28b164ed485bbc292e8b11f71d38f8e425528593b5720f923302721a799b313f,Bashlite,True,mipseb
282a448267ea8bb956697d57fff846b89b25021d8fc0ee4e8c6e61ee84bbd9c0,Mirai,True,armel
28fd877b76b49fe4b389165501bacccc771703acb7cd20a49c08102a5e686ccd,Mirai,True,mipseb
28ca7d3904144b968ab0efcd1e08ba4eabbe5edf48a0c0ebea6251c7bf2c97cd,Bashlite,True,ppceb
287fd99d4436947f432a7e92afe2206b0a724dbf79f8796fd548fb9570a3f1b0,Bashlite,True,x86el
2823a285d7a3cc19065d080aae3c0ed348f9697f94749404003e5aa9ff1ad7b7,Mirai,True,armel
284b09cbf49df6e690cf8f5d1aa7f2b3b8520fc983742a97b058bb0734fa2284,Mirai,True,ppceb
28e4ac76609127283dfb14e4be9daa9d1565c61f0a02eb2351d76439781a8557,Mirai,True,mipsel
28fba7843b969a03bb8b8d962ad825ac5127f3b5e8306d2c087759c5b7900cb6,Bashlite,True,x86el
2858a0955ffc27ba5d90622308c4166e188d69032acaf456bb735306c085ba6e,Mirai,True,mipsel
28469e5c44c5ff5fa38d1adf83d5f119ef7994e14c66824f30d01aaf29b2dff6,Bashlite,True,x86el
28eb554fff086fed1e347f3261eb5ffe6443debfb2a6a8a898e3bb2673cc24ee,Mirai,False,ppceb
2876b5e28526aa1a21801f979506603ec5a05e76b6b63d6bcb0627557379b07b,Mirai,True,armel
2895dc6a8fb1440740271ed9fa2bbb29a288766a067e1ae7529d1ba32c6efa59,Mirai,True,armel
28c9eb817ac32d96bbda1eb9ee5091b5d9b063a9843bcf36b30ca6fce4a48e0b,Mirai,True,ppceb
281bdae016cb52c0d6612771d0154042bb12461b45b334ee1b0062294499e68c,Mirai,True,ppceb
28af444cc7bb4d524992bd6ae50086ac965bfc7c7f4a3e302879ccbbfa8865b9,Mirai,True,x86el
28d93a0f4978879dc22ac7756809040a7603fa4d95b8731cc2a4f44631866adc,Mirai,True,x86el
287530dfbb2be141f00ad1f1caf1de7a41680949fc9f31a196f917131535511e,Bashlite,True,x86el
28cc6a89700e35179c49bb9a42b6740f55cef3da1f2f24dc68aea6ea8c29bf40,Mirai,True,armel
28e8e6e644591a33c7823fdaf9ede4ac2377b8c258588ca9f0371657bfba6fad,Bashlite,True,x86el
2822728dd4aab59776e4fc4bfa1e277677150f388dfa8626696e088069fa41f5,Mirai,True,armel
28ed02116d8362df2cb074f6182198a409da336fedc40316204fc325b0d7fa9a,Bashlite,True,x86_64el
289ad0698dd78f2fb3be721d818be8eaf0d45ab2282b986bcb1ed068a9e9a19a,Mirai,True,mipsel
28327727e8c972f7a7e7091c410eb92ff935ff177c435b831263d6d683cd9107,Bashlite,True,x86_64el
288302d6b18463f7e92645bae09fba4e436852fd988da838a6e5cd3ce63e01ba,Mirai,True,x86el
2819b665840f56687c3be86df9d6b16ecf4b6e8f588a9da5da768d6407209ee3,Mirai,True,mipsel
28a7f2c8ac4788da7bb3244b797559f81d6d1bb9b704e44e7ad9448e35f59d3d,Mirai,True,armel
28e709a04406b2e4bcba88bcd87ffe2bbe9b05f776c3f46e9affbb73360eed74,Mirai,True,armel
281a61ec39127111dc3862812d810d22f765b478b4aadece3ab3ccae7c3132f6,Mirai,True,mipsel
28e5d657be2f849c7e55479ea7d93d4d5ea842dd03a5a98a6e66c4af4f2ef6ca,Bashlite,True,x86_64el
28d65129a4cc92231f45bfbd153c2fc58805149534a1785bde2838e7b6c70894,Mirai,True,armel
289141d2a5eebc70c9c511286a629b005d85e0ca8efdcac065c92a9d273bf417,Mirai,True,mipsel
281d05e80e7aec237dd4c89f959fbc6c298d6b625625168a891374e519a6bcab,Bashlite,True,x86_64el
283239f1df4de901a49938c8a406028fb8be4bfb5e60d39668910e0890d0d9ca,Mirai,True,armel
28fac711cb5134a2ed64a9dcff17121ee9a00268d9504e6d6e52f9d5d782f971,Mirai,True,armel
28e0abfcb21145c4757433fe65b90dece38ab49944d541cb238321948a0cabcc,Bashlite,True,mips64eb
28c7da27b911708368d662a5b7acc5a5ecef7ab9173c96cf061ae7373570b51d,Bashlite,True,x86_64el
28fa0771359cdd223de77f2e38b2ad9d98d6f68796ab9a2b614f81cede5f7098,Bashlite,True,armel
282f86c11a0a220b917b832cab0ea66586af1340486275043074a96803885b0b,Mirai,True,x86el
28fcab59aa50063f2787b57def8e4f41c75a2b435eb5363b79f812bfa66c9d62,Bashlite,True,mipseb
28e17c01c507313572768dabbffa11ce1dc5f1e66566675c48af02ff70f56e8c,Mirai,True,x86el
28fc2cb4a5dfd57dc5cc3faaa6b5b78899db9e320829a6fef5b0dd7378dd365f,Mirai,True,armel
285f922652f91b39f9d5a84c0c40a0e1a5f3380daf81c6bd569c471692b6c606,Mirai,True,x86el
285b8bdb80fd74d1c6fd24c415c52f3bbb14364991a911e2ff3225288d6913ad,Mirai,True,armel
2823a125e1d1d7c50b5631eccb7899fa9cfb493a41213616355f77ac32bd376f,Bashlite,True,x86_64el
2829006deeee091424a2e2680517c7ab874e83fd0874796e8a9c74ec17670d67,Bashlite,True,x86el
28890b6f6303cee54c7417fa54798458fd049e372ba7841f25a812b5da8803cd,Mirai,True,armel
280b4da60647020d7935f1730909a813c66b2e3fafd90be50a83bf9288aeb78a,Mirai,True,x86el
283ba0f815284aaeb29e0c4c97f727761938153e1d38d1048b2e355f05b77227,Bashlite,True,mipsel
28ce88e3ba2b0a4738d001c8e5083b9d5b5040179b5bc53d0cc88605f2f19469,Bashlite,True,x86el
28a9fb3f7875b5d19097760a383a9979bb6c822d7bafd1ffc60b9ce0b4a5ce18,Mirai,True,armel
28206eb853df0a3dccbbb114ab2093cbc1881b084c65228575805cd7110126fe,Mirai,True,x86el
288ae7ebb846fd90382288a6f8220400dcb9573ff8ed05a61f8a3e3ed044bd80,Mirai,True,x86el
28f011c16831aa3f92bbd4af901406864e5a2c70c54ddfcc05fdcb08497a3d2b,Mirai,True,armel
2840cdb3ca74a53e6909f1564d11c113dee96de77861187cee819b522bbb4f66,Mirai,True,mipseb
28631b12f1d42dbc0dcad0bd91ce6446cc9379ae3bcad9484229cab415d143ca,Mirai,True,armel
2855568a05e8bf519f4e2f9be12a42a9ca4bb08e09a639dadde0678f9c5cf91d,Mirai,True,mipseb
2806404c2400807b70658da80a65711b81246a9f190a47f51e74b35784adf79e,Mirai,True,x86el
28967297440b59aff472a6d354470870e7e00fe44b2923639a3bacabe11f2cc4,Mirai,True,armel
2827ee15c92d3bb2a0e7d2bf05c0a79816be7d176008b7d6fb56599a8c649a85,Bashlite,True,mipseb
283cda825735588de3abe5520fcbd7c0cff25513fea429a15369d2d7a78c1cf7,Bashlite,True,armel
286d60416cec4a50c341c5fa6eca1f937b490454c6432ed943031d8123759bdd,Bashlite,False,armel
280cdd17e14668b7446a2ad219e222238a07a66fb5072dd566fad9c1959a45e4,Bashlite,True,mipsel
28a60740eb91b1ef1cb404f82116a37ba9c19cb73502ca3cb44bb17f513b17be,Mirai,True,mipsel
282fb421e11a64cd5f9c2eb2200be334f485ec4603cabfa53baaeba686532ba6,Mirai,True,armel
28b69f20aa568795a6bf81e2f6cf94a36b270d46e759ea7f87710e7a9345aa69,Mirai,True,x86_64el
283e04f061f76b0d673eb7e52a3d5e875c18311ae02b1ce427e019587be4bffd,Mirai,True,mipsel
281ba3cedb93a92386fc1c282fb88b3a6effa96b36ae4de8824298f8dd7ee515,Mirai,True,armel
28f69ea758ee60bd954cd9b0c2027339ead39954f877b5933022a068404e44da,Bashlite,True,mipsel
28ae9582ae000c81ee0052d0973cbe31a9c99bba00ef932b8ce1f76b7ec57a5d,Bashlite,True,mipseb
28d3107593b33c108d5b31bfbc45ebda1fd91d984e445f88ef34685cf84231b7,Mirai,True,x86el
28dde4adbd34506cb4c32f734f132f600fb478739a4d2afa64d559c61afea90b,Bashlite,True,x86el
2833a12f20b9ad4591219b7c8b624293b24407fe4725fcbda1d2392eb8ec80b7,Mirai,True,mipseb
285e9c22f39e3de856205b7f13e82687fff8593faa5ff76088fc3e49618fa82f,Mirai,True,armel
28dc1da04ce47a76eaf0a55447a808e876a17353e8b4f9006de9d356f202c070,Mirai,True,armel
281624d35fa787dfc9eb9d9484652e37aa7a69c07a5793bd481ee0832d6f810f,Bashlite,False,armel
284cec5809c76e23153d212db401d97977b38bac4cb3ebd5f93c7fe99062c567,Bashlite,True,ppceb
285aa26e27fb4297dc8a870ebb5a31c7977026bd44fb2b2ff26dcb67fbffa2dc,Mirai,True,ppceb
28c1f9325b808c92d715af4929628094589cf071e8f1c33c0ca06a502f50e63c,Bashlite,True,mipseb
284ce83923736cd5dcc5c852d4f5cc22a980156c53fdb836b369293bfdef94c4,Mirai,True,mipsel
288bcc89f99462b0c5b5bb8689678a74869e2c21a1381eb7369dd1d44e475ea9,Mirai,True,ppceb
284518af12e402b8413c0f26d6aa829f45b59509e5cf5ccd3764597f99a81154,Mirai,True,armel
28545a3347fdaf1c51bebb02c991ba55bdb4c4846202ca93f3ffc92ec025da53,Bashlite,True,mipseb
287f3e3d7a4fdb4ca1da3051943a5806abaf51ae433840ad672090429e624c11,Bashlite,True,x86el
28d1b706970f3cf98c48306ac56dea5304e1d9ee6dc2f5a23e03ec6d3fb6d177,Bashlite,True,x86_64el
286932ab41757b9c4f451ef44b0fdb027ef0243886b8980ea2e5aaa232a67a90,Bashlite,True,x86_64el
288688a51b84a3e83a2bf0f09dc7cb6df79b317061b2bbcd8f4d4bc4cf91aaa8,Mirai,True,armel
28087261fdd2b56415d900c1962345e74f87ef35c4c97959a8f15d25b5cd5c6f,Mirai,True,armel
284bfce75ee6bd2fefbea17c1f08c5389197e8911bb238e882a68efa70c10fec,Mirai,True,x86el
28584b8b8792065b5bc5aa4dfc40da83762b024ab1da0eb7dc3d5def95df0b24,Mirai,True,armel
282dd6223a8209b3efa8cacfee1dacf8f374d7cbb4acde11459ee87afeaea9e8,Mirai,True,armel
28396a0c123c8d79829318b3bee0d6d251ef6a8a13d9ea02de47c6eea23dd2b4,Bashlite,True,mipsel
2848bb9afc7ad837341c6db9e7cda0816c350732419d54b05a728c936d543cb1,Mirai,True,mipsel
28dd36c6b89e51e8222329b1f501303123e18c380a4b85f68c8f4d6fefd9b5ef,Mirai,False,x86el
28f84fd018c818fa3a3d417fcf49375be0f5979911d1d79da67444eebd59a944,Mirai,False,ppceb
28e157e0b9c439c47e6f210da60af6a822ee95b09798410fc360fa58d428dd9c,Mirai,True,mipsel
28b99451fa6c8cbb43b02b2e6ee17892bf73546494a2ccb3626e2dc66e229464,Mirai,True,mipsel
33e4d5f77301277aee7482322f3968f0a236b993de8d56898a6017788ed51c74,Mirai,True,armel
33e6ea73d5fd5e93fc84851654ca7e69423c00d43539bbfd164392f0814f200b,Mirai,True,armel
331149368d983b0645c43721ccb0038848a15eab16fe5b8c79277f6392eb9fbf,Bashlite,False,x86_64el
